,sent_ind,cve_sent_ind,token,pos,tag,dep,label,pred_y
1745,CVE-2011-4914,0,out,ADV,RB,nmod,O,O
1746,CVE-2011-4914,0,-,PUNCT,HYPH,punct,O,O
1747,CVE-2011-4914,0,of,ADP,IN,prep,O,O
1748,CVE-2011-4914,0,-,PUNCT,HYPH,punct,O,O
1749,CVE-2011-4914,0,bounds,NOUN,NNS,pobj,O,O
1750,CVE-2011-4914,0,read,VERB,VBP,parataxis,O,O
1751,CVE-2011-4914,0,),PUNCT,-RRB-,punct,O,O
1752,CVE-2011-4914,0,via,ADP,IN,prep,O,O
1753,CVE-2011-4914,0,crafted,VERB,VBN,amod,O,O
1754,CVE-2011-4914,0,data,NOUN,NNS,pobj,O,O
1755,CVE-2011-4914,0,to,ADP,IN,prep,O,O
1756,CVE-2011-4914,0,a,DET,DT,det,O,O
1757,CVE-2011-4914,0,ROSE,PROPN,NNP,compound,O,O
1758,CVE-2011-4914,0,socket,NOUN,NN,pobj,O,O
1759,CVE-2011-4914,0,.,PUNCT,.,punct,O,O
1760,CVE-2011-5284,0,Cross,PROPN,NNP,subtok,O,O
1761,CVE-2011-5284,0,-,ADJ,JJ,subtok,O,O
1762,CVE-2011-5284,0,site,ADJ,JJ,compound,O,O
1763,CVE-2011-5284,0,request,NOUN,NN,compound,O,O
1764,CVE-2011-5284,0,forgery,NOUN,NN,ROOT,O,O
1765,CVE-2011-5284,1,(,PUNCT,-LRB-,punct,O,O
1766,CVE-2011-5284,1,CSRF,PROPN,NNP,nmod,O,O
1767,CVE-2011-5284,1,),PUNCT,-RRB-,punct,O,O
1768,CVE-2011-5284,1,vulnerability,NOUN,NN,nsubj,O,O
1769,CVE-2011-5284,1,in,ADP,IN,prep,O,O
1770,CVE-2011-5284,1,the,DET,DT,det,O,O
1771,CVE-2011-5284,1,web,NOUN,NN,compound,O,O
1772,CVE-2011-5284,1,management,NOUN,NN,compound,O,O
1773,CVE-2011-5284,1,interface,NOUN,NN,pobj,O,O
1774,CVE-2011-5284,1,in,ADP,IN,prep,O,O
1775,CVE-2011-5284,1,httpd,NOUN,NN,nmod,O,O
1776,CVE-2011-5284,1,/,SYM,SYM,punct,O,O
1777,CVE-2011-5284,1,cgi,NOUN,NN,compound,O,O
1778,CVE-2011-5284,1,-,PUNCT,HYPH,punct,O,O
1779,CVE-2011-5284,1,bin,PROPN,NNP,nmod,O,O
1780,CVE-2011-5284,1,/,SYM,SYM,punct,O,O
1781,CVE-2011-5284,1,shutdown.cgi,PUNCT,",",pobj,O,O
1782,CVE-2011-5284,1,in,ADP,IN,prep,O,O
1783,CVE-2011-5284,1,Smoothwall,PROPN,NNP,compound,pn,pn
1784,CVE-2011-5284,1,Express,PROPN,NNP,pobj,pn,pn
1785,CVE-2011-5284,1,3.1,NUM,CD,nummod,version,version
1786,CVE-2011-5284,1,and,CCONJ,CC,cc,=,=
1787,CVE-2011-5284,1,3,NUM,CD,conj,version,version
1788,CVE-2011-5284,1,SP3,ADJ,JJ,ROOT,update,update
1789,CVE-2011-5284,1,and,CCONJ,CC,cc,=,=
1790,CVE-2011-5284,1,earlier,ADV,RBR,advmod,<,<
1791,CVE-2011-5284,1,allows,VERB,VBZ,conj,verb,verb
1792,CVE-2011-5284,1,remote,ADJ,JJ,amod,O,O
1793,CVE-2011-5284,1,attackers,NOUN,NNS,nsubj,O,O
1794,CVE-2011-5284,1,to,PART,TO,aux,O,O
1795,CVE-2011-5284,1,hijack,VERB,VB,ccomp,O,O
1796,CVE-2011-5284,1,the,DET,DT,det,O,O
1797,CVE-2011-5284,1,authentication,NOUN,NN,dobj,O,O
1798,CVE-2011-5284,1,of,ADP,IN,prep,O,O
1799,CVE-2011-5284,1,administrators,NOUN,NNS,pobj,O,O
1800,CVE-2011-5284,1,for,ADP,IN,prep,O,O
1801,CVE-2011-5284,1,requests,NOUN,NNS,pobj,O,O
1802,CVE-2011-5284,1,that,DET,WDT,nsubj,O,O
1803,CVE-2011-5284,1,perform,VERB,VBP,relcl,O,O
1804,CVE-2011-5284,1,a,DET,DT,det,O,O
1805,CVE-2011-5284,1,reboot,NOUN,NN,dobj,O,O
1806,CVE-2011-5284,1,via,ADP,IN,prep,O,O
1807,CVE-2011-5284,1,a,DET,DT,det,O,O
1808,CVE-2011-5284,1,request,NOUN,NN,pobj,O,O
1809,CVE-2011-5284,1,to,ADP,IN,prep,O,O
1810,CVE-2011-5284,1,cgi,NOUN,NN,compound,O,O
1811,CVE-2011-5284,1,-,PUNCT,HYPH,punct,O,O
1812,CVE-2011-5284,1,bin,NOUN,NN,nmod,O,O
1813,CVE-2011-5284,1,/,SYM,SYM,punct,O,O
1814,CVE-2011-5284,1,shutdown.cgi,X,ADD,pobj,O,O
1815,CVE-2011-5284,1,.,PUNCT,.,punct,O,O
1816,CVE-2012-1222,0,Stack,VERB,VB,npadvmod,O,O
1817,CVE-2012-1222,0,-,PUNCT,HYPH,punct,O,O
1818,CVE-2012-1222,0,based,VERB,VBN,amod,O,O
1819,CVE-2012-1222,0,buffer,NOUN,NN,compound,O,O
1820,CVE-2012-1222,0,overflow,NOUN,NN,nsubj,O,O
1821,CVE-2012-1222,0,in,ADP,IN,prep,O,O
1822,CVE-2012-1222,0,RabidHamster,PROPN,NNP,compound,O,O
1823,CVE-2012-1222,0,R2/Extreme,PROPN,NNP,pobj,pn,pn
1824,CVE-2012-1222,0,1.65,NUM,CD,nummod,vre,vre
1825,CVE-2012-1222,0,and,CCONJ,CC,cc,=,=
1826,CVE-2012-1222,0,earlier,ADJ,JJR,conj,<,<
1827,CVE-2012-1222,0,allows,VERB,VBZ,ROOT,verb,verb
1828,CVE-2012-1222,0,remote,ADJ,JJ,amod,O,O
1829,CVE-2012-1222,0,authenticated,VERB,VBN,amod,O,O
1830,CVE-2012-1222,0,users,NOUN,NNS,nsubj,O,O
1831,CVE-2012-1222,0,to,PART,TO,aux,O,O
1832,CVE-2012-1222,0,execute,VERB,VB,ccomp,O,O
1833,CVE-2012-1222,0,arbitrary,ADJ,JJ,amod,O,O
1834,CVE-2012-1222,0,code,NOUN,NN,dobj,O,O
1835,CVE-2012-1222,0,via,ADP,IN,prep,O,O
1836,CVE-2012-1222,0,a,DET,DT,det,O,O
1837,CVE-2012-1222,0,long,ADJ,JJ,amod,O,O
1838,CVE-2012-1222,0,string,NOUN,NN,pobj,O,O
1839,CVE-2012-1222,0,to,ADP,IN,prep,O,O
1840,CVE-2012-1222,0,TCP,NOUN,NN,compound,O,O
1841,CVE-2012-1222,0,port,NOUN,NN,pobj,O,O
1842,CVE-2012-1222,0,23,NUM,CD,nummod,O,O
1843,CVE-2012-1222,0,.,PUNCT,.,punct,O,O
1844,CVE-2012-4535,0,Xen,PROPN,NNP,nsubj,pn,pn
1845,CVE-2012-4535,0,3.4,NUM,CD,nummod,vrs,vrs
1846,CVE-2012-4535,0,through,ADP,IN,prep,<=,<=
1847,CVE-2012-4535,0,4.2,NUM,CD,pobj,vre,vre
1848,CVE-2012-4535,0,",",PUNCT,",",punct,sp,sp
1849,CVE-2012-4535,0,and,CCONJ,CC,cc,=,=
1850,CVE-2012-4535,0,possibly,ADV,RB,advmod,adverb,adverb
1851,CVE-2012-4535,0,earlier,ADJ,JJR,amod,<,<
1852,CVE-2012-4535,0,versions,NOUN,NNS,conj,O,O
1853,CVE-2012-4535,0,",",PUNCT,",",punct,O,O
1854,CVE-2012-4535,0,allows,VERB,VBZ,ROOT,verb,verb
1855,CVE-2012-4535,0,local,ADJ,JJ,amod,O,O
1856,CVE-2012-4535,0,guest,NOUN,NN,compound,O,O
1857,CVE-2012-4535,0,OS,NOUN,NN,compound,O,O
1858,CVE-2012-4535,0,administrators,NOUN,NNS,nsubj,O,O
1859,CVE-2012-4535,0,to,PART,TO,aux,O,O
1860,CVE-2012-4535,0,cause,VERB,VB,ccomp,O,O
1861,CVE-2012-4535,0,a,DET,DT,det,O,O
1862,CVE-2012-4535,0,denial,NOUN,NN,dobj,O,O
1863,CVE-2012-4535,0,of,ADP,IN,prep,O,O
1864,CVE-2012-4535,0,service,NOUN,NN,pobj,O,O
1865,CVE-2012-4535,0,(,PUNCT,-LRB-,punct,O,O
1866,CVE-2012-4535,0,Xen,PROPN,NNP,amod,O,O
1867,CVE-2012-4535,0,infinite,ADJ,JJ,amod,O,O
1868,CVE-2012-4535,0,loop,NOUN,NN,appos,O,O
1869,CVE-2012-4535,0,and,CCONJ,CC,cc,O,O
1870,CVE-2012-4535,0,physical,ADJ,JJ,amod,O,O
1871,CVE-2012-4535,0,CPU,NOUN,NN,compound,O,O
1872,CVE-2012-4535,0,consumption,NOUN,NN,conj,O,O
1873,CVE-2012-4535,0,),PUNCT,-RRB-,punct,O,O
1874,CVE-2012-4535,0,by,ADP,IN,prep,O,O
1875,CVE-2012-4535,0,setting,VERB,VBG,pcomp,O,O
1876,CVE-2012-4535,0,a,DET,DT,det,O,O
1877,CVE-2012-4535,0,VCPU,PROPN,NNP,dobj,O,O
1878,CVE-2012-4535,0,with,ADP,IN,prep,O,O
1879,CVE-2012-4535,0,an,DET,DT,det,O,O
1880,CVE-2012-4535,0,"""",PUNCT,``,punct,O,O
1881,CVE-2012-4535,0,inappropriate,ADJ,JJ,amod,O,O
1882,CVE-2012-4535,0,deadline,NOUN,NN,pobj,O,O
1883,CVE-2012-4535,0,.,PUNCT,.,punct,O,O
1884,CVE-2012-4535,1,"""",PUNCT,'',ROOT,O,O
1885,CVE-2012-5118,0,Google,PROPN,NNP,compound,O,O
1886,CVE-2012-5118,0,Chrome,PROPN,NNP,nsubj,pn,pn
1887,CVE-2012-5118,0,before,ADP,IN,prep,<,<
1888,CVE-2012-5118,0,23.0.1271.64,NUM,CD,pobj,vre,vre
1889,CVE-2012-5118,0,on,ADP,IN,prep,O,O
1890,CVE-2012-5118,0,Mac,PROPN,NNP,compound,O,O
1891,CVE-2012-5118,0,OS,PROPN,NNP,compound,O,O
1892,CVE-2012-5118,0,X,NOUN,NN,pobj,O,O
1893,CVE-2012-5118,0,does,VERB,VBZ,aux,verb,O
1894,CVE-2012-5118,0,not,ADV,RB,neg,O,O
1895,CVE-2012-5118,0,properly,ADV,RB,advmod,O,O
1896,CVE-2012-5118,0,validate,VERB,VB,ROOT,verb,O
1897,CVE-2012-5118,0,an,DET,DT,det,O,O
1898,CVE-2012-5118,0,integer,ADJ,JJ,amod,O,O
1899,CVE-2012-5118,0,value,NOUN,NN,dobj,O,O
1900,CVE-2012-5118,0,during,ADP,IN,prep,O,O
1901,CVE-2012-5118,0,the,DET,DT,det,O,O
1902,CVE-2012-5118,0,handling,NOUN,NN,pobj,O,O
1903,CVE-2012-5118,0,of,ADP,IN,prep,O,O
1904,CVE-2012-5118,0,GPU,PROPN,NNP,compound,O,O
1905,CVE-2012-5118,0,command,NOUN,NN,compound,O,O
1906,CVE-2012-5118,0,buffers,NOUN,NNS,pobj,O,O
1907,CVE-2012-5118,0,",",PUNCT,",",punct,O,O
1908,CVE-2012-5118,0,which,DET,WDT,nsubj,O,O
1909,CVE-2012-5118,0,allows,VERB,VBZ,relcl,O,O
1910,CVE-2012-5118,0,remote,ADJ,JJ,amod,O,O
1911,CVE-2012-5118,0,attackers,NOUN,NNS,nsubj,O,O
1912,CVE-2012-5118,0,to,PART,TO,aux,O,O
1913,CVE-2012-5118,0,cause,VERB,VB,ccomp,O,O
1914,CVE-2012-5118,0,a,DET,DT,det,O,O
1915,CVE-2012-5118,0,denial,NOUN,NN,dobj,O,O
1916,CVE-2012-5118,0,of,ADP,IN,prep,O,O
1917,CVE-2012-5118,0,service,NOUN,NN,pobj,O,O
1918,CVE-2012-5118,0,or,CCONJ,CC,cc,O,O
1919,CVE-2012-5118,0,possibly,ADV,RB,advmod,O,O
1920,CVE-2012-5118,0,have,VERB,VB,conj,O,O
1921,CVE-2012-5118,0,unspecified,ADJ,JJ,amod,O,O
1922,CVE-2012-5118,0,other,ADJ,JJ,amod,O,O
1923,CVE-2012-5118,0,impact,NOUN,NN,dobj,O,O
1924,CVE-2012-5118,0,via,ADP,IN,prep,O,O
1925,CVE-2012-5118,0,unknown,ADJ,JJ,amod,O,O
1926,CVE-2012-5118,0,vectors,NOUN,NNS,pobj,O,O
1927,CVE-2012-5118,0,.,PUNCT,.,punct,O,O
1928,CVE-2013-4065,0,Cross,PROPN,NNP,subtok,O,O
1929,CVE-2013-4065,0,-,NOUN,NN,subtok,O,O
1930,CVE-2013-4065,0,site,NOUN,NN,compound,O,O
1931,CVE-2013-4065,0,scripting,NOUN,NN,nsubj,O,O
1932,CVE-2013-4065,0,(,PUNCT,-LRB-,punct,O,O
1933,CVE-2013-4065,0,XSS,PROPN,NNP,nmod,O,O
1934,CVE-2013-4065,0,),PUNCT,-RRB-,punct,O,O
1935,CVE-2013-4065,0,vulnerability,NOUN,NN,appos,O,O
1936,CVE-2013-4065,0,in,ADP,IN,prep,O,O
1937,CVE-2013-4065,0,iNotes,PROPN,NNPS,pobj,O,O
1938,CVE-2013-4065,0,in,ADP,IN,prep,O,O
1939,CVE-2013-4065,0,IBM,PROPN,NNP,compound,O,O
1940,CVE-2013-4065,0,Domino,PROPN,NNP,compound,pn,pn
1941,CVE-2013-4065,0,8.5.x,NUM,CD,pobj,vr,vr
1942,CVE-2013-4065,0,before,ADP,IN,prep,<,<
1943,CVE-2013-4065,0,8.5.3,NUM,CD,nummod,vre,vre
1944,CVE-2013-4065,0,FP6,PROPN,NNP,pobj,update,update
1945,CVE-2013-4065,0,and,CCONJ,CC,cc,=,=
1946,CVE-2013-4065,0,9.0.x,NUM,CD,conj,vr,vr
1947,CVE-2013-4065,0,before,ADP,IN,prep,<,<
1948,CVE-2013-4065,0,9.0.1,NUM,CD,pobj,vre,vre
1949,CVE-2013-4065,0,",",PUNCT,",",punct,sp,O
1950,CVE-2013-4065,0,when,ADV,WRB,advmod,adverb,O
1951,CVE-2013-4065,0,ultra,ADJ,JJ,subtok,O,O
1952,CVE-2013-4065,0,-,ADJ,JJ,subtok,O,O
1953,CVE-2013-4065,0,light,ADJ,JJ,amod,O,O
1954,CVE-2013-4065,0,mode,NOUN,NN,nsubjpass,O,O
1955,CVE-2013-4065,0,is,VERB,VBZ,auxpass,O,O
1956,CVE-2013-4065,0,enabled,VERB,VBN,relcl,O,O
1957,CVE-2013-4065,0,",",PUNCT,",",punct,O,O
1958,CVE-2013-4065,0,allows,VERB,VBZ,ROOT,O,verb
1959,CVE-2013-4065,0,remote,ADJ,JJ,amod,O,O
1960,CVE-2013-4065,0,attackers,NOUN,NNS,nsubj,O,O
1961,CVE-2013-4065,0,to,PART,TO,aux,O,O
1962,CVE-2013-4065,0,inject,VERB,VB,ccomp,O,O
1963,CVE-2013-4065,0,arbitrary,ADJ,JJ,amod,O,O
1964,CVE-2013-4065,0,web,NOUN,NN,compound,O,O
1965,CVE-2013-4065,0,script,NOUN,NN,dobj,O,O
1966,CVE-2013-4065,0,or,CCONJ,CC,cc,O,O
1967,CVE-2013-4065,0,HTML,NOUN,NN,conj,O,O
1968,CVE-2013-4065,0,via,ADP,IN,prep,O,O
1969,CVE-2013-4065,0,active,ADJ,JJ,amod,O,O
1970,CVE-2013-4065,0,content,NOUN,NN,pobj,O,O
1971,CVE-2013-4065,0,in,ADP,IN,prep,O,O
1972,CVE-2013-4065,0,an,DET,DT,det,O,O
1973,CVE-2013-4065,0,e,NOUN,NN,compound,O,O
1974,CVE-2013-4065,0,-,PUNCT,HYPH,punct,O,O
1975,CVE-2013-4065,0,mail,NOUN,NN,compound,O,O
1976,CVE-2013-4065,0,message,NOUN,NN,pobj,O,O
1977,CVE-2013-4065,0,",",PUNCT,",",punct,O,O
1978,CVE-2013-4065,0,aka,ADV,RB,advmod,O,O
1979,CVE-2013-4065,0,SPR,PROPN,NNP,compound,O,O
1980,CVE-2013-4065,0,TCLE98ZKRP,PROPN,NNP,appos,O,O
1981,CVE-2013-4065,0,.,PUNCT,.,punct,O,O
1982,CVE-2013-6622,0,Use,VERB,VB,amod,O,O
1983,CVE-2013-6622,0,-,PUNCT,HYPH,punct,O,O
1984,CVE-2013-6622,0,after,ADP,IN,prep,O,O
1985,CVE-2013-6622,0,-,PUNCT,HYPH,punct,O,O
1986,CVE-2013-6622,0,free,ADJ,JJ,amod,O,O
1987,CVE-2013-6622,0,vulnerability,NOUN,NN,nsubj,O,O
1988,CVE-2013-6622,0,in,ADP,IN,prep,O,O
1989,CVE-2013-6622,0,the,DET,DT,det,O,O
1990,CVE-2013-6622,0,HTMLMediaElement::didMoveToNewDocument,PROPN,NNP,compound,O,O
1991,CVE-2013-6622,0,function,NOUN,NN,pobj,O,O
1992,CVE-2013-6622,0,in,ADP,IN,prep,O,O
1993,CVE-2013-6622,0,core,NOUN,NN,nmod,O,O
1994,CVE-2013-6622,0,/,SYM,SYM,punct,O,O
1995,CVE-2013-6622,0,html,NOUN,NN,nmod,O,O
1996,CVE-2013-6622,0,/,SYM,SYM,punct,O,O
1997,CVE-2013-6622,0,HTMLMediaElement.cpp,NOUN,NN,pobj,O,O
1998,CVE-2013-6622,0,in,ADP,IN,prep,O,O
1999,CVE-2013-6622,0,Blink,PROPN,NNP,pobj,O,O
2000,CVE-2013-6622,0,",",PUNCT,",",punct,O,O
2001,CVE-2013-6622,0,as,ADP,IN,mark,O,O
2002,CVE-2013-6622,0,used,VERB,VBN,advcl,O,O
2003,CVE-2013-6622,0,in,ADP,IN,prep,O,O
2004,CVE-2013-6622,0,Google,PROPN,NNP,compound,O,O
2005,CVE-2013-6622,0,Chrome,PROPN,NNP,pobj,pn,pn
2006,CVE-2013-6622,0,before,ADP,IN,prep,<,<
2007,CVE-2013-6622,0,31.0.1650.48,NUM,CD,pobj,vre,vre
2008,CVE-2013-6622,0,",",PUNCT,",",punct,O,O
2009,CVE-2013-6622,0,allows,VERB,VBZ,ROOT,verb,verb
2010,CVE-2013-6622,0,remote,ADJ,JJ,amod,O,O
2011,CVE-2013-6622,0,attackers,NOUN,NNS,nsubj,O,O
2012,CVE-2013-6622,0,to,PART,TO,aux,O,O
2013,CVE-2013-6622,0,cause,VERB,VB,ccomp,O,O
2014,CVE-2013-6622,0,a,DET,DT,det,O,O
2015,CVE-2013-6622,0,denial,NOUN,NN,dobj,O,O
2016,CVE-2013-6622,0,of,ADP,IN,prep,O,O
2017,CVE-2013-6622,0,service,NOUN,NN,pobj,O,O
2018,CVE-2013-6622,0,or,CCONJ,CC,cc,O,O
2019,CVE-2013-6622,0,possibly,ADV,RB,advmod,O,O
2020,CVE-2013-6622,0,have,VERB,VB,conj,O,O
2021,CVE-2013-6622,0,unspecified,ADJ,JJ,amod,O,O
2022,CVE-2013-6622,0,other,ADJ,JJ,amod,O,O
2023,CVE-2013-6622,0,impact,NOUN,NN,dobj,O,O
2024,CVE-2013-6622,0,via,ADP,IN,prep,O,O
2025,CVE-2013-6622,0,vectors,NOUN,NNS,pobj,O,O
2026,CVE-2013-6622,0,involving,VERB,VBG,acl,O,O
2027,CVE-2013-6622,0,the,DET,DT,det,O,O
2028,CVE-2013-6622,0,movement,NOUN,NN,dobj,O,O
2029,CVE-2013-6622,0,of,ADP,IN,prep,O,O
2030,CVE-2013-6622,0,a,DET,DT,det,O,O
2031,CVE-2013-6622,0,media,NOUN,NN,compound,O,O
2032,CVE-2013-6622,0,element,NOUN,NN,pobj,O,O
2033,CVE-2013-6622,0,between,ADP,IN,prep,O,O
2034,CVE-2013-6622,0,documents,NOUN,NNS,pobj,O,O
2035,CVE-2013-6622,0,.,PUNCT,.,punct,O,O
2036,CVE-2014-0124,0,The,DET,DT,det,O,O
2037,CVE-2014-0124,0,identity,NOUN,NN,npadvmod,O,O
2038,CVE-2014-0124,0,-,PUNCT,HYPH,punct,O,O
2039,CVE-2014-0124,0,reporting,VERB,VBG,amod,O,O
2040,CVE-2014-0124,0,implementations,NOUN,NNS,nsubj,O,O
2041,CVE-2014-0124,0,in,ADP,IN,prep,O,O
2042,CVE-2014-0124,0,mod,NOUN,NN,nmod,O,O
2043,CVE-2014-0124,0,/,SYM,SYM,punct,O,O
2044,CVE-2014-0124,0,forum,NOUN,NN,pobj,O,O
2045,CVE-2014-0124,0,/,PUNCT,",",punct,O,O
2046,CVE-2014-0124,0,renderer.php,X,ADD,appos,O,O
2047,CVE-2014-0124,0,and,CCONJ,CC,cc,O,O
2048,CVE-2014-0124,0,mod,NOUN,NN,nmod,O,O
2049,CVE-2014-0124,0,/,SYM,SYM,punct,O,O
2050,CVE-2014-0124,0,quiz,NOUN,NN,conj,O,O
2051,CVE-2014-0124,0,/,PUNCT,",",punct,O,O
2052,CVE-2014-0124,0,override_form.php,PROPN,NNP,appos,O,O
2053,CVE-2014-0124,0,in,ADP,IN,prep,O,O
2054,CVE-2014-0124,0,Moodle,PROPN,NNP,pobj,pn,pn
2055,CVE-2014-0124,0,through,ADP,IN,prep,<=,<=
2056,CVE-2014-0124,0,2.3.11,NUM,CD,pobj,vre,vre
2057,CVE-2014-0124,0,",",PUNCT,",",punct,sp,sp
2058,CVE-2014-0124,0,2.4.x,NUM,CD,appos,vr,vr
2059,CVE-2014-0124,0,before,ADP,IN,prep,<,<
2060,CVE-2014-0124,0,2.4.9,NUM,CD,pobj,vre,vre
2061,CVE-2014-0124,0,",",PUNCT,",",punct,sp,sp
2062,CVE-2014-0124,0,2.5.x,NUM,CD,appos,vr,vr
2063,CVE-2014-0124,0,before,ADP,IN,prep,<,<
2064,CVE-2014-0124,0,2.5.5,NUM,CD,pobj,vre,vre
2065,CVE-2014-0124,0,",",PUNCT,",",punct,sp,sp
2066,CVE-2014-0124,0,and,CCONJ,CC,cc,sp,sp
2067,CVE-2014-0124,0,2.6.x,NUM,CD,nsubj,vr,vr
2068,CVE-2014-0124,0,before,ADP,IN,prep,<,<
2069,CVE-2014-0124,0,2.6.2,NUM,CD,pobj,vre,vre
2070,CVE-2014-0124,0,do,VERB,VBP,aux,O,O
2071,CVE-2014-0124,0,not,ADV,RB,neg,O,O
2072,CVE-2014-0124,0,properly,ADV,RB,advmod,O,O
2073,CVE-2014-0124,0,restrict,VERB,VB,ROOT,verb,O
2074,CVE-2014-0124,0,the,DET,DT,det,O,O
2075,CVE-2014-0124,0,display,NOUN,NN,dobj,O,O
2076,CVE-2014-0124,0,of,ADP,IN,prep,O,O
2077,CVE-2014-0124,0,e,NOUN,NN,compound,O,O
2078,CVE-2014-0124,0,-,NOUN,NN,punct,O,O
2079,CVE-2014-0124,0,mail,NOUN,NN,compound,O,O
2080,CVE-2014-0124,0,addresses,NOUN,NNS,pobj,O,O
2081,CVE-2014-0124,0,",",PUNCT,",",punct,O,O
2082,CVE-2014-0124,0,which,DET,WDT,nsubj,O,O
2083,CVE-2014-0124,0,allows,VERB,VBZ,relcl,O,O
2084,CVE-2014-0124,0,remote,ADJ,JJ,amod,O,O
2085,CVE-2014-0124,0,authenticated,VERB,VBN,amod,O,O
2086,CVE-2014-0124,0,users,NOUN,NNS,nsubj,O,O
2087,CVE-2014-0124,0,to,PART,TO,aux,O,O
2088,CVE-2014-0124,0,obtain,VERB,VB,ccomp,O,O
2089,CVE-2014-0124,0,sensitive,ADJ,JJ,amod,O,O
2090,CVE-2014-0124,0,information,NOUN,NN,dobj,O,O
2091,CVE-2014-0124,0,by,ADP,IN,prep,O,O
2092,CVE-2014-0124,0,using,VERB,VBG,pcomp,O,O
2093,CVE-2014-0124,0,the,DET,DT,det,O,O
2094,CVE-2014-0124,0,(,PUNCT,-LRB-,punct,O,O
2095,CVE-2014-0124,0,1,NUM,CD,nummod,O,O
2096,CVE-2014-0124,0,),PUNCT,-RRB-,punct,O,O
2097,CVE-2014-0124,0,Forum,PROPN,NNP,nmod,O,O
2098,CVE-2014-0124,0,or,CCONJ,CC,cc,O,O
2099,CVE-2014-0124,0,(,PUNCT,-LRB-,punct,O,O
2100,CVE-2014-0124,0,2,PUNCT,LS,conj,O,O
2101,CVE-2014-0124,0,),PUNCT,-RRB-,punct,O,O
2102,CVE-2014-0124,0,Quiz,PROPN,NNP,compound,O,O
2103,CVE-2014-0124,0,module,NOUN,NN,dobj,O,O
2104,CVE-2014-0124,0,.,PUNCT,.,punct,O,O
2105,CVE-2014-0909,0,The,DET,DT,det,O,O
2106,CVE-2014-0909,0,Administration,PROPN,NNP,nmod,O,O
2107,CVE-2014-0909,0,and,CCONJ,CC,cc,O,O
2108,CVE-2014-0909,0,Reporting,PROPN,NNP,conj,O,O
2109,CVE-2014-0909,0,Tool,PROPN,NNP,ROOT,O,O
2110,CVE-2014-0909,0,in,ADP,IN,prep,O,O
2111,CVE-2014-0909,0,IBM,PROPN,NNP,compound,O,O
2112,CVE-2014-0909,0,Rational,PROPN,NNP,compound,pn,pn
2113,CVE-2014-0909,0,License,PROPN,NNP,compound,pn,pn
2114,CVE-2014-0909,0,Key,PROPN,NNP,compound,pn,pn
2115,CVE-2014-0909,0,Server,NOUN,NN,pobj,pn,pn
2116,CVE-2014-0909,0,(,PUNCT,-LRB-,punct,O,O
2117,CVE-2014-0909,0,RLKS,PROPN,NNP,appos,pn,pn
2118,CVE-2014-0909,0,),PUNCT,-RRB-,punct,O,O
2119,CVE-2014-0909,0,8.1.4.x,PUNCT,.,punct,vr,vr
2120,CVE-2014-0909,1,before,ADP,IN,prep,<,<
2121,CVE-2014-0909,1,8.1.4.4,NUM,CD,pobj,vre,vre
2122,CVE-2014-0909,1,does,VERB,VBZ,aux,verb,verb
2123,CVE-2014-0909,1,not,ADV,RB,neg,O,O
2124,CVE-2014-0909,1,set,VERB,VB,ROOT,O,O
2125,CVE-2014-0909,1,the,DET,DT,det,O,O
2126,CVE-2014-0909,1,secure,ADJ,JJ,amod,O,O
2127,CVE-2014-0909,1,flag,NOUN,NN,dobj,O,O
2128,CVE-2014-0909,1,for,ADP,IN,prep,O,O
2129,CVE-2014-0909,1,the,DET,DT,det,O,O
2130,CVE-2014-0909,1,session,NOUN,NN,compound,O,O
2131,CVE-2014-0909,1,cookie,NOUN,NN,pobj,O,O
2132,CVE-2014-0909,1,in,ADP,IN,prep,O,O
2133,CVE-2014-0909,1,an,DET,DT,det,O,O
2134,CVE-2014-0909,1,https,NOUN,NN,compound,O,O
2135,CVE-2014-0909,1,session,NOUN,NN,pobj,O,O
2136,CVE-2014-0909,1,",",PUNCT,",",punct,O,O
2137,CVE-2014-0909,1,which,DET,WDT,nsubj,O,O
2138,CVE-2014-0909,1,makes,VERB,VBZ,relcl,O,O
2139,CVE-2014-0909,1,it,PRON,PRP,nsubj,O,O
2140,CVE-2014-0909,1,easier,ADJ,JJR,ccomp,O,O
2141,CVE-2014-0909,1,for,ADP,IN,mark,O,O
2142,CVE-2014-0909,1,remote,ADJ,JJ,amod,O,O
2143,CVE-2014-0909,1,attackers,NOUN,NNS,nsubj,O,O
2144,CVE-2014-0909,1,to,PART,TO,aux,O,O
2145,CVE-2014-0909,1,capture,VERB,VB,advcl,O,O
2146,CVE-2014-0909,1,this,DET,DT,det,O,O
2147,CVE-2014-0909,1,cookie,NOUN,NN,dobj,O,O
2148,CVE-2014-0909,1,by,ADP,IN,prep,O,O
2149,CVE-2014-0909,1,intercepting,VERB,VBG,pcomp,O,O
2150,CVE-2014-0909,1,its,DET,PRP$,poss,O,O
2151,CVE-2014-0909,1,transmission,NOUN,NN,dobj,O,O
2152,CVE-2014-0909,1,within,ADP,IN,prep,O,O
2153,CVE-2014-0909,1,an,DET,DT,det,O,O
2154,CVE-2014-0909,1,http,NOUN,NNS,compound,O,O
2155,CVE-2014-0909,1,session,NOUN,NN,pobj,O,O
2156,CVE-2014-0909,1,.,PUNCT,.,punct,O,O
2157,CVE-2014-0966,0,SQL,NOUN,NN,compound,O,O
